game_id,school,sport,start_dt,season_type,opponent,result,team_points,opp_points,ot,rank,opponent_rank,end_inc_window,attendance,venue,excitement_index,incident_id,offense_id,offense_name,incident_date
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,88499727.0,96855520.0,Theft From Motor Vehicle,2016-10-15 19:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,88344551.0,96685289.0,Theft From Motor Vehicle,2016-10-15 19:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,93422018.0,115894742.0,Theft From Building,2016-10-15 18:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,93422018.0,102480957.0,Theft From Building,2016-10-15 18:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,93422668.0,115895475.0,Drug/Narcotic Violations,2016-10-15 23:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,93422668.0,102480793.0,All Other Larceny,2016-10-15 23:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,88344520.0,96686284.0,Simple Assault,2016-10-15 17:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,90504732.0,99147027.0,Shoplifting,2016-10-15 17:00:00
224,michigan state,football,2016-10-15 15:30:00,regular,northwestern,0,40,54,0,,,2016-10-16 02:30:00,75625.0,Spartan Stadium,5.88482854509999,88344569.0,96685308.0,Purse-snatching,2016-10-15 19:00:00
519,michigan,basketball,2016-12-03 13:00:00,regular,kennesaw state,1,82,55,0,-,,2016-12-03 23:00:00,,,,93318151.0,102365189.0,Drug/Narcotic Violations,2016-12-03 20:00:00
654,michigan-state,basketball,2010-02-16 19:00:00,regular,indiana,1,72,58,0,11,,2010-02-17 05:00:00,,,,,,,
47,michigan,football,2012-11-24 12:00:00,regular,ohio state,0,21,26,0,19.0,,2012-11-24 23:00:00,105899.0,Ohio Stadium,4.5623857877538,64809010.0,68779137.0,All Other Larceny,2012-11-24 19:00:00
47,michigan,football,2012-11-24 12:00:00,regular,ohio state,0,21,26,0,19.0,,2012-11-24 23:00:00,105899.0,Ohio Stadium,4.5623857877538,64807980.0,68777599.0,Theft From Building,2012-11-24 16:00:00
140,michigan state,football,2009-10-31 20:00:00,regular,minnesota,0,34,42,0,,,2009-11-01 06:00:00,0.0,TCF Bank Stadium,,51479723.0,55416681.0,Theft From Motor Vehicle,2009-11-01 00:00:00
177,michigan state,football,2012-10-27 15:30:00,regular,wisconsin,1,16,13,1,,25.0,2012-10-28 02:30:00,80538.0,Camp Randall Stadium,4.68357131750199,66990109.0,69044158.0,Aggravated Assault,2012-10-28 00:00:00
177,michigan state,football,2012-10-27 15:30:00,regular,wisconsin,1,16,13,1,,25.0,2012-10-28 02:30:00,80538.0,Camp Randall Stadium,4.68357131750199,66990111.0,69032301.0,All Other Larceny,2012-10-27 23:00:00
177,michigan state,football,2012-10-27 15:30:00,regular,wisconsin,1,16,13,1,,25.0,2012-10-28 02:30:00,80538.0,Camp Randall Stadium,4.68357131750199,66990113.0,69032436.0,Drug/Narcotic Violations,2012-10-28 02:00:00
177,michigan state,football,2012-10-27 15:30:00,regular,wisconsin,1,16,13,1,,25.0,2012-10-28 02:30:00,80538.0,Camp Randall Stadium,4.68357131750199,66990110.0,69033718.0,Destruction/Damage/Vandalism of Property,2012-10-28 02:00:00
177,michigan state,football,2012-10-27 15:30:00,regular,wisconsin,1,16,13,1,,25.0,2012-10-28 02:30:00,80538.0,Camp Randall Stadium,4.68357131750199,66990108.0,69032435.0,Destruction/Damage/Vandalism of Property,2012-10-27 22:00:00
416,michigan,basketball,2013-12-14 12:00:00,regular,arizona (1),0,70,72,0,-,1.0,2013-12-14 22:00:00,,,,69064454.0,75223113.0,Theft From Motor Vehicle,2013-12-14 16:00:00
416,michigan,basketball,2013-12-14 12:00:00,regular,arizona (1),0,70,72,0,-,1.0,2013-12-14 22:00:00,,,,69064486.0,75223517.0,Theft From Building,2013-12-14 15:00:00
556,michigan,basketball,2017-11-26 16:00:00,regular,uc riverside,1,87,42,0,-,,2017-11-27 02:00:00,,,,94399150.0,117000902.0,Theft From Building,2017-11-27 01:00:00
556,michigan,basketball,2017-11-26 16:00:00,regular,uc riverside,1,87,42,0,-,,2017-11-27 02:00:00,,,,96050254.0,118898529.0,Theft From Building,2017-11-26 16:00:00
711,michigan-state,basketball,2011-12-22 21:00:00,regular,lehigh,1,90,81,0,19,,2011-12-23 07:00:00,,,,,,,
827,michigan-state,basketball,2015-01-17 16:00:00,regular,maryland (14),0,59,75,0,-,14.0,2015-01-18 02:00:00,,,,,,,
132,michigan state,football,2009-09-05 12:00:00,regular,montana state,1,44,3,0,,,2009-09-05 23:00:00,0.0,Spartan Stadium,,51477851.0,55414365.0,All Other Larceny,2009-09-05 17:00:00
152,michigan state,football,2010-10-30 15:30:00,regular,iowa,0,6,37,0,5.0,18.0,2010-10-31 02:30:00,0.0,Kinnick Stadium,,,,,
444,michigan,basketball,2014-11-15 14:00:00,regular,hillsdale,1,92,68,0,24,,2014-11-16 00:00:00,,,,74955966.0,82002757.0,Stolen Property Offenses,2014-11-15 23:00:00
444,michigan,basketball,2014-11-15 14:00:00,regular,hillsdale,1,92,68,0,24,,2014-11-16 00:00:00,,,,74955966.0,82002756.0,All Other Larceny,2014-11-15 23:00:00
444,michigan,basketball,2014-11-15 14:00:00,regular,hillsdale,1,92,68,0,24,,2014-11-16 00:00:00,,,,74955965.0,81998382.0,All Other Larceny,2014-11-15 15:00:00
444,michigan,basketball,2014-11-15 14:00:00,regular,hillsdale,1,92,68,0,24,,2014-11-16 00:00:00,,,,74955964.0,82004897.0,Theft From Building,2014-11-15 15:00:00
444,michigan,basketball,2014-11-15 14:00:00,regular,hillsdale,1,92,68,0,24,,2014-11-16 00:00:00,,,,74955967.0,81998383.0,Destruction/Damage/Vandalism of Property,2014-11-15 15:00:00
665,michigan-state,basketball,2010-11-12 20:30:00,regular,eastern michigan,1,96,66,0,2,,2010-11-13 06:30:00,,,,,,,
671,michigan-state,basketball,2010-12-01 21:30:00,regular,duke (1),0,79,84,0,6,1.0,2010-12-02 07:30:00,,,,,,,
185,michigan state,football,2013-10-05 12:00:00,regular,iowa,1,26,14,0,,,2013-10-05 23:00:00,69025.0,Kinnick Stadium,5.09899284435925,68584591.0,77593982.0,Wire Fraud,2013-10-05 12:00:00
185,michigan state,football,2013-10-05 12:00:00,regular,iowa,1,26,14,0,,,2013-10-05 23:00:00,69025.0,Kinnick Stadium,5.09899284435925,68583789.0,77594319.0,Theft From Motor Vehicle,2013-10-05 18:00:00
185,michigan state,football,2013-10-05 12:00:00,regular,iowa,1,26,14,0,,,2013-10-05 23:00:00,69025.0,Kinnick Stadium,5.09899284435925,68583790.0,77593967.0,Motor Vehicle Theft,2013-10-05 14:00:00
305,michigan,basketball,2010-12-04 13:00:00,regular,harvard,1,65,62,0,-,,2010-12-04 23:00:00,,,,55987254.0,61572685.0,Simple Assault,2010-12-04 17:00:00
305,michigan,basketball,2010-12-04 13:00:00,regular,harvard,1,65,62,0,-,,2010-12-04 23:00:00,,,,55987255.0,61599059.0,Drug/Narcotic Violations,2010-12-04 21:00:00
353,michigan,basketball,2012-01-21 14:00:00,regular,arkansas,0,64,66,0,20,,2012-01-22 00:00:00,,,,64799312.0,68768881.0,Impersonation,2012-01-21 20:00:00
353,michigan,basketball,2012-01-21 14:00:00,regular,arkansas,0,64,66,0,20,,2012-01-22 00:00:00,,,,64798353.0,68761269.0,Theft From Building,2012-01-21 17:00:00
355,michigan,basketball,2012-01-29 13:00:00,regular,ohio state (4),0,49,64,0,20,4.0,2012-01-29 23:00:00,,,,64799316.0,68765184.0,Theft From Building,2012-01-29 13:00:00
355,michigan,basketball,2012-01-29 13:00:00,regular,ohio state (4),0,49,64,0,20,4.0,2012-01-29 23:00:00,,,,64799317.0,68763377.0,Destruction/Damage/Vandalism of Property,2012-01-29 21:00:00
618,michigan,basketball,2019-02-24 15:45:00,regular,michigan state (10),0,70,77,0,7,10.0,2019-02-25 01:45:00,,,,114296152.0,139520957.0,Theft From Building,2019-02-24 16:00:00
694,michigan-state,basketball,2011-03-05 14:00:00,regular,michigan,0,63,70,0,-,,2011-03-06 00:00:00,,,,,,,
696,michigan-state,basketball,2011-03-11 18:30:00,CTOURN,purdue (9),1,74,56,0,-,9.0,2011-03-12 04:30:00,,,,,,,
747,michigan-state,basketball,2012-12-18 19:00:00,regular,bowling green state,1,64,53,0,20,,2012-12-19 05:00:00,,,,,,,
882,michigan-state,basketball,2016-03-13 15:00:00,CTOURN,purdue (13),1,66,62,0,2,13.0,2016-03-14 01:00:00,,,,,,,
291,michigan,basketball,2010-02-16 21:05:00,regular,iowa,1,80,78,1,-,,2010-02-17 07:05:00,,,,,,,
325,michigan,basketball,2011-02-16 20:30:00,regular,illinois,0,52,54,0,-,,2011-02-17 06:30:00,,,,59271679.0,62412083.0,Drug/Narcotic Violations,2011-02-17 04:00:00
386,michigan,basketball,2013-01-24 19:00:00,regular,purdue,1,68,53,0,2,,2013-01-25 05:00:00,,,,,,,
906,michigan-state,basketball,2017-02-02 19:00:00,regular,nebraska,1,72,61,0,-,,2017-02-03 05:00:00,,,,,,,
955,michigan-state,basketball,2018-11-11 18:00:00,regular,florida gulf coast,1,106,82,0,10,,2018-11-12 04:00:00,,,,,,,
435,michigan,basketball,2014-03-04 19:00:00,regular,illinois,1,84,53,0,12,,2014-03-05 05:00:00,,,,,,,
473,michigan,basketball,2015-03-07 14:15:00,regular,rutgers,1,79,69,0,-,,2015-03-08 00:15:00,,,,,,,
581,michigan,basketball,2018-03-01 14:30:00,CTOURN,iowa,1,77,71,1,15,,2018-03-02 00:30:00,,,,98395003.0,121596509.0,Theft From Building,2018-03-01 19:00:00
603,michigan,basketball,2018-12-30 12:00:00,regular,binghamton,1,74,52,0,2,,2018-12-30 22:00:00,,,,,,,
660,michigan-state,basketball,2010-03-19 19:20:00,NCAA,new mexico state,1,70,67,0,,,2010-03-20 05:20:00,,,,,,,
748,michigan-state,basketball,2012-12-22 14:00:00,regular,texas,1,67,56,0,20,,2012-12-23 00:00:00,,,,,,,
774,michigan-state,basketball,2013-11-15 21:00:00,regular,columbia,1,62,53,0,2,,2013-11-16 07:00:00,,,,,,,
912,michigan-state,basketball,2017-02-26 16:00:00,regular,wisconsin (16),1,84,74,0,-,16.0,2017-02-27 02:00:00,,,,,,,
935,michigan-state,basketball,2018-01-07 16:30:00,regular,ohio state,0,64,80,0,1,,2018-01-08 02:30:00,,,,,,,
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572770.0,57866597.0,Burglary/Breaking & Entering,2010-09-19 00:00:00
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572777.0,57866599.0,Aggravated Assault,2010-09-19 01:00:00
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572772.0,57865060.0,Counterfeiting/Forgery,2010-09-18 21:00:00
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572771.0,57865059.0,Simple Assault,2010-09-18 21:00:00
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572775.0,57866598.0,Theft From Motor Vehicle,2010-09-19 00:00:00
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572778.0,57868051.0,Theft From Motor Vehicle,2010-09-19 01:00:00
146,michigan state,football,2010-09-18 20:00:00,regular,notre dame,1,34,31,1,,,2010-09-19 07:00:00,0.0,Spartan Stadium,,56572773.0,57874979.0,Aggravated Assault,2010-09-18 21:00:00
704,michigan-state,basketball,2011-11-27 12:00:00,regular,eastern michigan,1,72,40,0,-,,2011-11-27 22:00:00,,,,,,,
259,michigan state,football,2019-09-28 15:30:00,regular,indiana,1,40,31,0,25.0,,2019-09-29 02:30:00,71048.0,Spartan Stadium,6.6153972155,117831022.0,142945389.0,Burglary/Breaking & Entering,2019-09-29 02:00:00
259,michigan state,football,2019-09-28 15:30:00,regular,indiana,1,40,31,0,25.0,,2019-09-29 02:30:00,71048.0,Spartan Stadium,6.6153972155,119196679.0,144466724.0,All Other Larceny,2019-09-29 01:00:00
259,michigan state,football,2019-09-28 15:30:00,regular,indiana,1,40,31,0,25.0,,2019-09-29 02:30:00,71048.0,Spartan Stadium,6.6153972155,118815758.0,144061418.0,Fondling,2019-09-28 17:00:00
259,michigan state,football,2019-09-28 15:30:00,regular,indiana,1,40,31,0,25.0,,2019-09-29 02:30:00,71048.0,Spartan Stadium,6.6153972155,118826369.0,144058542.0,Identity Theft,2019-09-28 16:00:00
259,michigan state,football,2019-09-28 15:30:00,regular,indiana,1,40,31,0,25.0,,2019-09-29 02:30:00,71048.0,Spartan Stadium,6.6153972155,118826369.0,144058540.0,Counterfeiting/Forgery,2019-09-28 16:00:00
512,michigan,basketball,2016-11-11 21:00:00,regular,howard,1,76,58,0,-,,2016-11-12 07:00:00,,,,88535144.0,96893205.0,Destruction/Damage/Vandalism of Property,2016-11-12 00:00:00
797,michigan-state,basketball,2014-02-16 15:00:00,regular,nebraska,0,51,60,0,9,,2014-02-17 01:00:00,,,,,,,
1,michigan,football,2009-09-12 15:30:00,regular,notre dame,1,38,34,0,,18.0,2009-09-13 02:30:00,0.0,Michigan Stadium,,50955412.0,55757393.0,Destruction/Damage/Vandalism of Property,2009-09-12 23:00:00
1,michigan,football,2009-09-12 15:30:00,regular,notre dame,1,38,34,0,,18.0,2009-09-13 02:30:00,0.0,Michigan Stadium,,50954487.0,55757380.0,False Pretenses/Swindle/Confidence Game,2009-09-12 16:00:00
1,michigan,football,2009-09-12 15:30:00,regular,notre dame,1,38,34,0,,18.0,2009-09-13 02:30:00,0.0,Michigan Stadium,,50954489.0,55767540.0,Theft From Motor Vehicle,2009-09-12 17:00:00
1,michigan,football,2009-09-12 15:30:00,regular,notre dame,1,38,34,0,,18.0,2009-09-13 02:30:00,0.0,Michigan Stadium,,50954488.0,55756845.0,Simple Assault,2009-09-12 16:00:00
1,michigan,football,2009-09-12 15:30:00,regular,notre dame,1,38,34,0,,18.0,2009-09-13 02:30:00,0.0,Michigan Stadium,,50955371.0,55778185.0,All Other Larceny,2009-09-12 17:00:00
206,michigan state,football,2015-09-04 19:00:00,regular,western michigan,1,37,24,0,5.0,,2015-09-05 06:00:00,30885.0,Waldo Stadium,1.2308073913,81415430.0,89031318.0,Purse-snatching,2015-09-04 21:00:00
206,michigan state,football,2015-09-04 19:00:00,regular,western michigan,1,37,24,0,5.0,,2015-09-05 06:00:00,30885.0,Waldo Stadium,1.2308073913,81415434.0,89048476.0,Destruction/Damage/Vandalism of Property,2015-09-05 04:00:00
206,michigan state,football,2015-09-04 19:00:00,regular,western michigan,1,37,24,0,5.0,,2015-09-05 06:00:00,30885.0,Waldo Stadium,1.2308073913,81415442.0,89048477.0,Simple Assault,2015-09-05 04:00:00
206,michigan state,football,2015-09-04 19:00:00,regular,western michigan,1,37,24,0,5.0,,2015-09-05 06:00:00,30885.0,Waldo Stadium,1.2308073913,81415431.0,89044567.0,Drug/Narcotic Violations,2015-09-05 00:00:00
896,michigan-state,basketball,2016-12-21 19:00:00,regular,oakland,1,77,65,0,-,,2016-12-22 05:00:00,,,,,,,
52,michigan,football,2013-10-05 15:30:00,regular,minnesota,1,42,13,0,19.0,,2013-10-06 02:30:00,111079.0,Michigan Stadium,2.2646227762359,69062674.0,75222674.0,Counterfeiting/Forgery,2013-10-05 21:00:00
52,michigan,football,2013-10-05 15:30:00,regular,minnesota,1,42,13,0,19.0,,2013-10-06 02:30:00,111079.0,Michigan Stadium,2.2646227762359,69062689.0,75226986.0,Theft From Building,2013-10-05 17:00:00
52,michigan,football,2013-10-05 15:30:00,regular,minnesota,1,42,13,0,19.0,,2013-10-06 02:30:00,111079.0,Michigan Stadium,2.2646227762359,69062673.0,75222603.0,Destruction/Damage/Vandalism of Property,2013-10-05 20:00:00
52,michigan,football,2013-10-05 15:30:00,regular,minnesota,1,42,13,0,19.0,,2013-10-06 02:30:00,111079.0,Michigan Stadium,2.2646227762359,69062703.0,75222607.0,False Pretenses/Swindle/Confidence Game,2013-10-06 00:00:00
297,michigan,basketball,2010-03-11 14:30:00,CTOURN,iowa,1,59,52,0,-,,2010-03-12 00:30:00,,,,55981389.0,61571778.0,Theft From Building,2010-03-11 16:00:00
297,michigan,basketball,2010-03-11 14:30:00,CTOURN,iowa,1,59,52,0,-,,2010-03-12 00:30:00,,,,55981368.0,61571775.0,Destruction/Damage/Vandalism of Property,2010-03-11 15:00:00
297,michigan,basketball,2010-03-11 14:30:00,CTOURN,iowa,1,59,52,0,-,,2010-03-12 00:30:00,,,,55981377.0,61577343.0,Credit Card/Automated Teller Machine Fraud,2010-03-11 23:00:00
297,michigan,basketball,2010-03-11 14:30:00,CTOURN,iowa,1,59,52,0,-,,2010-03-12 00:30:00,,,,55981377.0,61577342.0,All Other Larceny,2010-03-11 23:00:00
297,michigan,basketball,2010-03-11 14:30:00,CTOURN,iowa,1,59,52,0,-,,2010-03-12 00:30:00,,,,55981364.0,61576234.0,Theft From Building,2010-03-11 17:00:00
363,michigan,basketball,2012-03-01 19:00:00,regular,illinois,1,72,61,0,13,,2012-03-02 05:00:00,,,,64799430.0,68763394.0,Burglary/Breaking & Entering,2012-03-02 03:00:00
363,michigan,basketball,2012-03-01 19:00:00,regular,illinois,1,72,61,0,13,,2012-03-02 05:00:00,,,,64799429.0,68759010.0,Burglary/Breaking & Entering,2012-03-02 05:00:00
363,michigan,basketball,2012-03-01 19:00:00,regular,illinois,1,72,61,0,13,,2012-03-02 05:00:00,,,,64799428.0,68759918.0,Burglary/Breaking & Entering,2012-03-02 00:00:00
768,michigan-state,basketball,2013-03-16 16:10:00,CTOURN,ohio state (10),0,58,61,0,8,10.0,2013-03-17 02:10:00,,,,,,,
770,michigan-state,basketball,2013-03-23 14:45:00,NCAA,memphis (19),1,70,48,0,,19.0,2013-03-24 00:45:00,,,,,,,
777,michigan-state,basketball,2013-11-23 21:30:00,regular,oklahoma,1,87,76,0,1,,2013-11-24 07:30:00,,,,,,,
212,michigan state,football,2015-10-17 15:30:00,regular,michigan,1,27,23,0,7.0,12.0,2015-10-18 02:30:00,111740.0,Michigan Stadium,8.37285859919999,,,,
674,michigan-state,basketball,2010-12-11 12:30:00,regular,oakland,1,77,76,0,7,,2010-12-11 22:30:00,,,,,,,
715,michigan-state,basketball,2012-01-10 19:00:00,regular,iowa,1,95,61,0,6,,2012-01-11 05:00:00,,,,,,,
992,michigan-state,basketball,2019-04-06 20:49:00,NCAA,texas tech (9),0,51,61,0,,9.0,2019-04-07 06:49:00,,,,,,,
274,michigan,basketball,2009-12-09 21:00:00,regular,utah,0,52,68,0,-,,2009-12-10 07:00:00,,,,,,,
631,michigan-state,basketball,2009-11-22 12:00:00,regular,valparaiso,1,90,60,0,2,,2009-11-22 22:00:00,,,,,,,
182,michigan state,football,2013-09-07 12:00:00,regular,south florida,1,21,6,0,,,2013-09-07 23:00:00,70401.0,Spartan Stadium,6.11392855922986,68582907.0,77594601.0,Drug/Narcotic Violations,2013-09-07 13:00:00
182,michigan state,football,2013-09-07 12:00:00,regular,south florida,1,21,6,0,,,2013-09-07 23:00:00,70401.0,Spartan Stadium,6.11392855922986,68582909.0,77582404.0,All Other Larceny,2013-09-07 17:00:00
182,michigan state,football,2013-09-07 12:00:00,regular,south florida,1,21,6,0,,,2013-09-07 23:00:00,70401.0,Spartan Stadium,6.11392855922986,68582908.0,77594602.0,Simple Assault,2013-09-07 16:00:00
442,michigan,basketball,2014-03-28 19:15:00,NCAA,tennessee,1,73,71,0,,,2014-03-29 05:15:00,,,,74951697.0,81999421.0,Credit Card/Automated Teller Machine Fraud,2014-03-29 02:00:00
442,michigan,basketball,2014-03-28 19:15:00,NCAA,tennessee,1,73,71,0,,,2014-03-29 05:15:00,,,,74951697.0,81999420.0,Theft From Building,2014-03-29 02:00:00
442,michigan,basketball,2014-03-28 19:15:00,NCAA,tennessee,1,73,71,0,,,2014-03-29 05:15:00,,,,74950983.0,81993710.0,All Other Larceny,2014-03-29 03:00:00
442,michigan,basketball,2014-03-28 19:15:00,NCAA,tennessee,1,73,71,0,,,2014-03-29 05:15:00,,,,74950982.0,82004027.0,Arson,2014-03-29 03:00:00
689,michigan-state,basketball,2011-02-15 21:00:00,regular,ohio state (2),0,61,71,0,-,2.0,2011-02-16 07:00:00,,,,,,,
699,michigan-state,basketball,2011-11-11 19:00:00,regular,north carolina (1),0,55,67,0,-,1.0,2011-11-12 05:00:00,,,,,,,
792,michigan-state,basketball,2014-01-28 19:00:00,regular,iowa (15),1,71,69,1,7,15.0,2014-01-29 05:00:00,,,,,,,
13,michigan,football,2010-09-11 15:30:00,regular,notre dame,1,28,24,0,,,2010-09-12 02:30:00,0.0,Notre Dame Stadium,,55985293.0,61599001.0,Drug/Narcotic Violations,2010-09-12 00:00:00
218,michigan state,football,2015-12-05 20:00:00,regular,iowa,1,16,13,0,5.0,4.0,2015-12-06 07:00:00,66985.0,Lucas Oil Stadium,7.7791631218,81418093.0,89044630.0,Burglary/Breaking & Entering,2015-12-06 04:00:00
218,michigan state,football,2015-12-05 20:00:00,regular,iowa,1,16,13,0,5.0,4.0,2015-12-06 07:00:00,66985.0,Lucas Oil Stadium,7.7791631218,81417424.0,89042211.0,Simple Assault,2015-12-06 01:00:00
218,michigan state,football,2015-12-05 20:00:00,regular,iowa,1,16,13,0,5.0,4.0,2015-12-06 07:00:00,66985.0,Lucas Oil Stadium,7.7791631218,81418092.0,89043820.0,Simple Assault,2015-12-06 03:00:00
218,michigan state,football,2015-12-05 20:00:00,regular,iowa,1,16,13,0,5.0,4.0,2015-12-06 07:00:00,66985.0,Lucas Oil Stadium,7.7791631218,81417417.0,89044620.0,Destruction/Damage/Vandalism of Property,2015-12-05 23:00:00
280,michigan,basketball,2010-01-07 19:00:00,regular,penn state,1,64,55,0,-,,2010-01-08 05:00:00,,,,55979537.0,61577302.0,Drug/Narcotic Violations,2010-01-08 00:00:00
280,michigan,basketball,2010-01-07 19:00:00,regular,penn state,1,64,55,0,-,,2010-01-08 05:00:00,,,,55979542.0,61571745.0,Destruction/Damage/Vandalism of Property,2010-01-08 01:00:00
280,michigan,basketball,2010-01-07 19:00:00,regular,penn state,1,64,55,0,-,,2010-01-08 05:00:00,,,,55979551.0,61573937.0,Destruction/Damage/Vandalism of Property,2010-01-08 00:00:00
280,michigan,basketball,2010-01-07 19:00:00,regular,penn state,1,64,55,0,-,,2010-01-08 05:00:00,,,,55979538.0,61573933.0,Destruction/Damage/Vandalism of Property,2010-01-08 01:00:00
348,michigan,basketball,2012-01-05 21:00:00,regular,indiana (12),0,71,73,0,16,12.0,2012-01-06 07:00:00,,,,64798300.0,68763368.0,Theft From Building,2012-01-05 23:00:00
348,michigan,basketball,2012-01-05 21:00:00,regular,indiana (12),0,71,73,0,16,12.0,2012-01-06 07:00:00,,,,64798293.0,68768871.0,Drug/Narcotic Violations,2012-01-05 23:00:00
348,michigan,basketball,2012-01-05 21:00:00,regular,indiana (12),0,71,73,0,16,12.0,2012-01-06 07:00:00,,,,64798295.0,68765174.0,Destruction/Damage/Vandalism of Property,2012-01-06 02:00:00
348,michigan,basketball,2012-01-05 21:00:00,regular,indiana (12),0,71,73,0,16,12.0,2012-01-06 07:00:00,,,,64798296.0,68761263.0,Drug/Narcotic Violations,2012-01-06 04:00:00
348,michigan,basketball,2012-01-05 21:00:00,regular,indiana (12),0,71,73,0,16,12.0,2012-01-06 07:00:00,,,,64798306.0,68767662.0,Intimidation,2012-01-06 00:00:00
348,michigan,basketball,2012-01-05 21:00:00,regular,indiana (12),0,71,73,0,16,12.0,2012-01-06 07:00:00,,,,64798292.0,68763364.0,Drug/Narcotic Violations,2012-01-05 23:00:00
440,michigan,basketball,2014-03-20 19:10:00,NCAA,wofford,1,57,40,0,,,2014-03-21 05:10:00,,,,74950959.0,81997122.0,Theft From Building,2014-03-20 21:00:00
734,michigan-state,basketball,2012-03-18 14:45:00,NCAA,saint louis,1,65,61,0,,,2012-03-19 00:45:00,,,,,,,
6,michigan,football,2009-10-17 12:00:00,regular,delaware state,1,63,6,0,,,2009-10-17 23:00:00,0.0,Michigan Stadium,,50955435.0,55769019.0,Simple Assault,2009-10-17 15:00:00
16,michigan,football,2010-10-02 15:30:00,regular,indiana,1,42,35,0,19.0,,2010-10-03 02:30:00,0.0,Memorial Stadium,,,,,
86,michigan,football,2016-09-17 15:30:00,regular,colorado,1,45,28,0,4.0,,2016-09-18 02:30:00,110042.0,Michigan Stadium,4.88337496669999,88406488.0,96752868.0,Pocket-picking,2016-09-17 16:00:00
86,michigan,football,2016-09-17 15:30:00,regular,colorado,1,45,28,0,4.0,,2016-09-18 02:30:00,110042.0,Michigan Stadium,4.88337496669999,88406493.0,96752874.0,Counterfeiting/Forgery,2016-09-17 17:00:00
86,michigan,football,2016-09-17 15:30:00,regular,colorado,1,45,28,0,4.0,,2016-09-18 02:30:00,110042.0,Michigan Stadium,4.88337496669999,88406847.0,96752869.0,Simple Assault,2016-09-17 17:00:00
86,michigan,football,2016-09-17 15:30:00,regular,colorado,1,45,28,0,4.0,,2016-09-18 02:30:00,110042.0,Michigan Stadium,4.88337496669999,88406850.0,96752875.0,Simple Assault,2016-09-17 18:00:00
86,michigan,football,2016-09-17 15:30:00,regular,colorado,1,45,28,0,4.0,,2016-09-18 02:30:00,110042.0,Michigan Stadium,4.88337496669999,92589220.0,101542913.0,Drug/Narcotic Violations,2016-09-18 02:00:00
86,michigan,football,2016-09-17 15:30:00,regular,colorado,1,45,28,0,4.0,,2016-09-18 02:30:00,110042.0,Michigan Stadium,4.88337496669999,88406851.0,96753413.0,Simple Assault,2016-09-18 00:00:00
474,michigan,basketball,2015-03-12 12:00:00,CTOURN,illinois,1,73,55,0,-,,2015-03-12 22:00:00,,,,80205001.0,86831175.0,Fondling,2015-03-12 15:00:00
636,michigan-state,basketball,2009-12-07 19:00:00,regular,the citadel,1,69,56,0,12,,2009-12-08 05:00:00,,,,,,,
760,michigan-state,basketball,2013-02-12 21:00:00,regular,michigan (4),1,75,52,0,8,4.0,2013-02-13 07:00:00,,,,,,,
168,michigan state,football,2011-12-03 20:17:00,regular,wisconsin,0,39,42,0,17.0,10.0,2011-12-04 07:17:00,0.0,,5.53225221628291,,,,
205,michigan state,football,2014-11-29 15:30:00,regular,penn state,1,34,10,0,10.0,,2014-11-30 02:30:00,99902.0,Beaver Stadium,2.2639241633,,,,
572,michigan,basketball,2018-01-25 19:00:00,regular,purdue (3),0,88,92,0,25,3.0,2018-01-26 05:00:00,,,,96050247.0,118898523.0,Fondling,2018-01-25 21:00:00
